-1.3226	0.860136	3.67054
-0.547333	-0.210953	0.430091
-1.24877	0.61802	1.72056
-0.564857	0.168224	2.64057
-0.951006	0.12169	3.39671
-0.129692	1.23252	1.31439
0.0669127	0.886121	1.48922
-1.01962	0.733498	0.97798
-1.10405	0.745677	0.458318
0.425761	0.848577	2.55169
-1.04169	1.36349	1.78914
-0.38289	1.4807	1.48955
-0.315027	0.697267	3.59361
-0.300111	0.934533	2.41807
-1.26569	1.13702	2.82571
-1.29022	0.812409	3.11762
-1.10502	0.648164	2.52562
-0.0836195	0.73928	1.49868
-0.469052	0.216804	3.74931
-0.691746	0.281214	0.483815
-0.73162	1.13104	0.32729
-0.753651	1.39208	0.870215
-0.910304	0.241056	3.34675
-1.0441	1.16867	5.06056
-1.32269	-1.43474	5.17672
-0.0858781	-1.29664	3.4821
0.130577	-0.267594	4.65209
-0.192021	1.39604	2.75299
-0.584604	-0.716513	1.70076
-1.09516	0.277502	1.10778
-1.17793	0.49814	3.52861
0.67	-0.270785	2.6472
-1.22717	-1.28807	1.67344
-0.460591	-0.0956504	1.92502
-0.839924	-0.531132	2.98869
-1.15457	0.446084	2.29234
-1.50854	-0.740456	2.25468
0.00642687	-0.972605	1.88963
-0.66742	-0.89877	1.60571
-0.844579	-0.651552	2.74151
-1.55582	0.359438	2.06024
-0.439777	-0.665946	4.22188
-0.0462463	0.638239	0.248992
-1.08991	0.454878	2.35955
-1.47349	0.295642	1.2936
-0.369776	-1.50021	3.11031
-1.43871	0.0283078	1.77123
-1.102	0.253008	0.888521
-0.768966	-1.02844	2.71546
-1.19398	-0.729654	3.54519
-0.876408	-1.54242	4.22444
-1.48965	0.206504	2.9012
0.28039	-1.00661	1.09519
-0.638453	-0.373099	1.05482
-1.16282	-1.03929	2.30174
-0.871954	-1.36668	3.68712
-1.01436	0.771604	1.79809
-0.0574763	-0.414603	5.64284
-0.272936	-0.240962	1.36654
-1.42993	1.14552	0.362953
-1.45142	0.607985	3.44507
-1.48155	0.405061	2.53983
-0.221843	-0.219954	0.576062
-0.419787	0.591234	0.989036
-0.420429	1.41148	2.18739
-0.354698	-0.416409	1.18091
1.25597	-1.48644	1.56311
-1.36845	0.237877	2.64472
-1.01555	1.40565	3.68534
-0.415048	0.524314	1.78666
-0.21686	0.304705	0.444641
-0.5556	0.558692	1.09596
-1.16351	-0.577766	1.8358
0.339256	1.28208	2.11642
0.162788	1.07876	6.7741
-0.570454	1.4787	0.824458
-1.17242	-0.342086	0.901032
-1.02119	0.314295	1.60026
-1.42218	0.961112	1.12292
-0.973849	0.460638	0.958587
-0.688265	0.816706	3.78807
-1.09893	1.04547	2.1545
-0.0862207	-0.0362375	4.03601
-0.868795	1.08945	1.44704
-1.39417	0.366809	2.48593
-0.633045	0.846738	2.33427
-1.38512	-0.891667	3.91374
-0.704285	0.291085	1.39982
-0.496872	1.40798	2.23358
-0.399532	1.16463	2.85424
0.230853	0.159008	3.95332
-0.984911	0.494978	4.61435
-0.250224	0.0553152	2.68934
-0.537823	-0.245865	2.71727
-1.38412	0.772922	3.28911
-0.819493	0.615602	1.73965
-1.04429	-1.04244	2.32632
-1.34376	-1.42929	2.141
0.0922098	-1.49899	1.20022
-0.615422	-1.28138	1.01937
-0.492273	0.164381	2.18247
-0.575231	-0.135997	3.16881
-1.02647	-0.658168	2.56417
-1.05679	-0.83713	2.35951
-0.34059	0.139326	2.3676
1.21684	-1.37774	1.30959
-1.42612	-0.170367	0.258054
-1.21414	0.519973	2.30239
-1.48111	-0.117346	2.02706
-1.11182	-1.11542	2.36621
0.454807	-0.69699	2.59291
-0.430014	-0.658402	0.946037
-0.89742	-1.07739	3.50786
-1.10545	-0.615681	6.20565
-0.447571	-1.39458	2.37838
-0.435801	-0.690175	2.8106
-1.45703	1.14572	1.70566
-0.0755003	1.10462	3.17243
-0.534756	-0.912935	1.96445
-1.02435	-0.794396	3.39422
0.72038	1.49835	3.3665
-0.432681	0.225913	1.76256
-0.728812	-1.0536	2.84967
0.301141	1.03732	4.67651
-0.894517	1.21759	0.30966
-1.41882	-0.225098	1.19159
-1.10222	0.124431	0.719878
-0.858145	0.780388	1.70886
0.739212	1.39318	1.40182
-0.947532	-0.78463	2.98381
-0.758882	0.459968	0.875246
-1.09021	-0.158702	0.688263
0.297531	-1.03146	3.52241
0.837108	1.51619	1.92635
0.0128604	-0.0244942	1.33661
-0.514128	-0.548176	2.66541
-0.508588	1.16724	2.58412
-1.51728	1.42456	3.5061
-1.33012	-1.22217	3.85114
-0.0571282	0.978103	2.03163
-0.503748	-0.527011	2.78005
-0.989548	-0.266563	0.624971
-0.922442	0.370812	3.46851
-1.07641	-1.33104	4.38687
-0.392601	-0.307383	1.77649
-0.57637	1.11077	3.78431
-0.668896	-0.300092	2.76098
-1.17157	1.03338	1.36809
-0.736299	1.38558	2.56061
-0.624603	0.906009	1.39877
-0.162057	1.24129	3.50389
-0.718424	1.29158	3.00698
-0.629786	0.489834	3.11757
-1.42156	0.237193	0.328516
-0.317986	0.910862	1.66425
-0.389451	0.091992	2.53902
-0.952772	0.717293	1.5354
-1.42682	0.114315	2.90267
-0.786856	1.16462	4.88828
-1.2182	1.11338	0.612437
-0.752898	1.49118	3.14724
-0.922542	-0.266827	1.10057
0.613089	1.41539	1.5555
-0.160153	0.919067	2.7471
-1.04225	0.528074	4.43965
0.136929	1.17521	1.16574
-0.720397	-1.34321	2.29975
-1.36597	-1.43871	2.42363
-0.926096	-1.24316	1.1468
-0.415529	-0.032003	1.6024
-0.935637	-1.27584	0.564155
-1.16274	-1.1726	1.9821
-0.580534	-1.23738	1.6529
-0.890587	-1.49271	0.333141
-0.82782	-0.738519	3.29373
-0.0918032	-0.886621	2.5322
-0.535269	-1.40408	1.38724
-0.281845	-1.10706	2.37574
-0.333105	-1.19485	3.36116
0.495459	-0.766385	3.67187
-1.24856	1.42673	2.95591
-1.46778	-1.08679	3.96453
-1.44167	-0.691288	2.58608
-1.15572	0.988691	1.63791
0.0491324	-1.03784	2.40777
-1.38997	-0.772946	3.19526
0.365222	-0.727871	2.22106
-0.849617	0.0646504	1.2626
-0.42717	-0.94638	1.40722
-1.01766	-0.78476	1.95045
-1.07677	0.969334	4.6271
-0.369729	-0.949467	1.66236
-0.282196	0.250222	1.01124
-1.41919	0.17322	1.72424
-0.816224	0.732188	0.824633
-1.54766	0.252092	5.3883
-0.00717231	0.874745	3.50209
-0.326658	1.44209	3.87939
-0.505866	1.2072	0.915276
-0.842527	-1.36187	2.48871
-0.302423	-1.2657	1.31646
-0.699045	-0.107808	1.08999
-0.445688	0.0650705	5.66472
0.231822	-0.599194	2.19454
-1.21362	-0.476263	1.43083
-1.54867	-1.36399	2.55286
-1.35344	-1.38351	1.41345
-0.63965	-1.14084	1.14543
-0.473294	-0.082845	0.830757
-1.5079	-0.853655	1.42703
-0.866796	1.14855	2.03169
-1.08283	0.925184	3.38571
-0.914143	-1.1862	3.55037
1.16737	-0.979451	2.70626
-0.938883	0.956474	1.60459
-0.608752	-0.403174	1.42017
-1.14243	0.0809923	1.32159
-0.879499	-1.2811	1.18711
-0.534482	0.754154	0.280366
-0.312114	0.883315	1.6682
-1.42656	0.353583	4.32091
-0.20613	0.776569	3.01467
0.249743	0.490766	2.86709
-1.10155	0.857693	1.33249
-0.929065	1.41557	3.46076
-1.39324	0.00204416	0.485498
-0.747736	-1.12102	3.28393
-1.22929	1.14242	1.83431
-0.57849	1.11844	2.6572
0.113588	1.14769	2.13258
-1.20486	0.137687	1.38488
-1.47588	0.955087	1.91585
-0.859382	0.85327	2.5212
-0.717605	1.18359	2.12489
0.00850579	0.404269	2.8287
-0.643857	0.300271	1.25465
-0.328633	1.08338	1.69484
0.851723	0.652464	3.0539
0.325474	0.700665	3.59701
-1.46926	-0.689475	0.230123
-0.735396	-0.900225	4.1863
-0.0201848	1.32249	2.65992
-0.357066	-1.35908	3.00969
-0.538945	0.718916	2.1853
-1.18888	-0.324804	2.00424
-1.15714	-0.7464	0.49191
-1.177	0.293802	2.67625
-0.312987	-0.4597	1.64369
-0.469492	-0.845277	1.44192
0.0361535	-0.600168	1.34236
-0.921119	-1.16659	2.25108
-0.552602	-0.880144	2.2019
0.425008	-0.82017	2.25717
-0.470891	-1.18134	0.745083
-0.828596	-0.829811	2.63665
-1.40164	-0.630855	4.10624
0.133509	0.323714	1.53594
-0.59311	-1.02294	2.56863
-1.04558	-0.365356	3.48045
-1.25468	0.500292	1.71999
0.144589	1.38241	0.952551
-1.31871	0.601113	1.13379
-0.192944	-0.122644	3.67524
-0.00129981	-0.519006	0.899133
-0.86636	0.406217	2.15189
-1.25323	0.0938537	0.560892
0.0643082	-1.22849	1.35582
-0.0280315	0.393321	2.92758
-0.783098	-1.3913	0.940974
-0.261373	1.14803	2.60333
-0.55554	-0.324355	2.00172
-0.695722	0.585701	2.59906
-0.130861	-1.27612	3.32136
-0.860231	-1.13679	2.38815
-0.910583	-1.02539	2.20671
-0.335294	0.0829638	0.708665
-1.5191	-1.30925	2.38849
-0.813023	1.2628	1.07032
-0.516717	-0.260492	2.19649
1.02734	-0.753055	2.8078
-1.40415	-0.211537	4.68507
-0.449259	0.654201	1.38099
-0.399679	0.34506	4.05601
-1.24495	0.727367	3.21496
-0.657355	-1.10129	2.55346
-1.44716	0.596331	1.20986
-0.261987	-0.619056	2.53465
-0.90826	0.66809	1.40477
-1.46221	0.294162	1.23997
-1.50315	1.51305	1.908
-0.671741	0.43506	2.04702
-1.13112	1.37471	0.973076
-0.636472	-0.497686	1.52284
0.235573	1.15042	2.91861
-1.34728	0.841423	0.204825
-1.00676	-1.02931	3.57087
-0.705938	0.913212	0.556494
-0.809393	1.19274	2.87464
0.67979	0.612017	1.18721
-1.3313	-1.47535	3.69613
-1.03503	0.955911	1.19995
-0.101118	0.892029	3.93016
-1.39807	0.466334	1.4643
-0.948682	1.22711	2.47028
0.348269	0.517453	2.79718
-0.408887	-0.0338642	3.13334
-1.44525	-1.14314	2.91247
-1.1964	0.957681	1.87846
-0.202827	-1.29641	1.88622
-0.350599	-0.999696	0.647062
-0.429721	-1.23914	0.915332
-1.52031	-1.11425	2.89215
-1.05273	-1.21364	2.81179
-0.701576	0.244246	2.34712
-0.509231	-0.0487129	4.61286
-0.376142	-1.08807	2.46752
-0.930965	-1.16674	4.86382
0.437874	-0.86661	1.65664
0.310814	0.675352	1.37716
-0.099826	-1.14669	3.07527
-0.779999	-1.00623	0.87819
0.0480756	-0.63706	1.3251
-0.80784	-0.838592	2.72429
-1.36626	-0.275629	1.397
-0.656108	-0.553721	5.30972
-0.538771	-1.42945	3.88031
-0.963164	-0.815387	2.84577
0.068604	-1.47792	0.861848
0.202145	0.607212	0.60593
-1.00407	-1.50386	2.11467
-0.493868	0.539007	2.52942
-0.477364	0.355195	2.26157
-1.18213	-1.04247	2.68797
0.458634	-0.767985	2.52178
-0.46254	-0.31829	1.82415
-1.16984	-1.00604	1.35404
-0.666719	-1.14538	2.02633
-0.992205	0.409744	2.76275
-1.18446	-1.25738	3.29624
-1.16376	0.0518422	2.59852
-1.14043	0.788111	5.40941
-1.14119	-1.33802	1.59318
0.526222	-0.970564	3.04608
-0.719544	-0.169634	4.76338
-0.330768	1.17959	2.03227
-1.41845	-0.538565	2.01545
-0.504566	0.528639	1.26104
-1.1838	-1.01148	4.81297
-1.05377	1.53386	4.08038
-1.35001	-0.331274	2.65268
-0.96517	0.0599563	2.18076
-0.521458	-0.296807	2.19813
0.433893	-1.25549	2.79518
-0.917817	-0.21467	2.42561
-0.855088	-0.852342	2.59818
-1.31434	0.638167	2.90665
-1.33712	0.435239	3.75695
-1.15489	0.861195	1.68769
-1.13348	0.349237	3.04984
-0.31327	0.455969	1.14899
-1.50867	1.01923	5.40327
1.15065	0.656451	0.610098
-1.16213	-1.33355	3.46344
-0.079344	1.07046	2.22191
-0.499615	1.52452	3.59268
-1.215	0.796311	0.543497
0.488914	1.4364	2.6348
-1.47631	0.749465	2.33534
-1.36584	0.95568	2.88882
0.0131886	1.37506	2.36303
-1.47059	0.466075	3.32349
-0.0584856	0.408785	2.78268
-1.27935	0.361968	1.82668
-1.39596	1.10949	2.50822
-0.357546	1.4918	3.36622
-1.38172	0.331893	3.95914
-1.35765	0.952824	1.77708
-0.953141	1.32721	2.31004
-0.559091	0.606149	2.35117
-0.201006	-0.291871	1.1163
-0.51978	-0.969086	3.42625
-0.579727	-1.14872	3.59174
0.0302732	-0.447172	0.600658
-0.509148	0.237775	1.15171
-0.772872	-0.937804	3.38199
-1.52411	-1.44607	2.43365
1.38573	-1.3702	1.67978
-0.202728	-1.00135	2.06138
-1.20011	-1.19795	2.5571
-0.464864	-0.961411	3.23851
-1.52648	-1.31202	2.28701
-0.722732	-0.832613	5.0195
-1.10754	-0.574768	1.78425
-1.19283	-0.13482	5.46242
-1.42483	-0.665088	2.87848
-0.831049	-0.13045	4.24188
-0.451239	-0.761232	0.51353
-0.443793	-1.45775	0.347848
-0.252621	0.0245125	2.49582
0.62244	-0.284244	2.18705
-0.429493	-1.49356	2.60728
-1.46661	-0.475586	2.97594
0.241194	-0.894444	2.2792
1.21171	-0.959151	1.37337
-0.396093	-1.4092	2.39046
-0.250914	-1.23543	5.55557
-0.470704	-0.610272	0.919897
-1.16094	-1.51656	0.771605
-0.903724	0.148886	2.00977
0.283135	-0.748239	1.937
-0.818364	-0.933207	0.974362
-1.07803	0.448897	3.94812
-0.143054	-1.36509	1.50515
-0.0108834	1.52892	2.52518
-1.50389	-0.270565	1.46447
-0.687677	0.115876	0.267697
-0.839546	-0.391751	3.25984
0.496492	0.546057	4.6791
0.755923	-0.941908	1.12057
-0.132681	-0.071728	2.99036
-0.424569	0.49815	1.0351
-1.48443	1.11236	2.22146
1.47452	0.0954725	1.87522
-1.01558	-0.706096	1.84861
-1.21806	1.1383	2.12
-0.27389	0.881969	2.69173
-0.570079	0.903084	2.93719
0.863027	0.685994	3.69978
-0.34548	0.970508	1.70875
-1.17429	0.739453	1.83948
0.889633	0.92647	1.83457
-1.18487	-1.39121	2.62378
-1.33113	0.480566	1.75211
-1.25344	-0.773135	0.971847
-1.2821	1.44899	1.63716
1.22921	0.674773	3.3016
-0.884844	1.37058	4.44026
-1.12621	-0.361524	2.90601
-0.0399675	0.953066	2.03214
-1.36676	1.26977	0.577769
-0.659758	-0.361803	0.748625
0.0987021	0.783907	1.18673
-0.0604847	0.565224	1.02054
-0.615759	0.916721	0.865508
-0.761855	1.03641	1.2034
0.265966	0.914024	2.6614
-0.0312919	1.29937	2.73265
0.29965	0.772305	4.09431
-0.839795	-0.553203	4.88526
-0.937927	1.16923	3.54983
-0.676015	-0.689594	1.89855
-1.04034	0.452334	4.19145
-0.679085	0.327073	1.57826
0.191024	-0.632807	1.71359
-0.829237	0.115666	1.40192
-1.16553	-0.362192	1.77838
-0.554517	-0.33839	1.71129
0.13738	-0.458143	1.65556
0.00802933	-0.0128222	2.77857
-1.02555	-0.798462	0.592796
-1.47344	-1.29693	1.26951
-0.327823	-0.650284	3.52339
-0.953899	-0.0441025	1.13534
-0.915807	-0.00739561	3.22548
-1.35524	-1.39984	3.30342
-0.713202	-1.11719	1.11944
-0.564281	-0.490578	1.03381
-0.803373	0.0300577	1.85666
-1.17491	-0.610425	2.41923
0.159417	-0.303975	4.22896
-1.04333	-0.682202	2.41459
0.574672	-0.0321485	3.58956
-0.532465	-1.27136	1.2939
0.882165	-1.37445	0.677991
-0.120619	0.0644424	2.31096
-0.705012	-1.0168	2.96314
-1.09208	0.61802	5.25832
-1.36344	-0.162075	1.30328
-0.217485	-0.935015	0.272437
-0.854552	-0.812295	2.78424
-1.44768	-1.22383	3.21687
-1.22036	0.652317	2.08175
0.236177	0.318185	0.517057
-1.08266	0.139998	2.88255
-0.909188	-1.28418	2.12202
-1.02208	0.0177132	2.23744
-0.365946	-0.339889	1.37345
-0.1768	-1.23961	1.53029
-1.40568	-0.875669	0.629795
-1.32303	0.163113	3.45096
-0.561731	-0.539426	1.59187
0.18745	-0.442302	1.82682
-0.44514	-1.12966	1.50256
0.102537	0.791311	3.53965
-1.1403	1.1689	1.40645
-1.19623	0.814262	1.33122
-1.04457	1.26115	1.64781
-0.788173	0.749244	2.14044
0.0355532	0.453842	3.00084
-0.886419	-0.112462	4.60493
-0.825844	-0.324241	0.0320306
-0.511817	0.76006	2.13679
0.251538	0.155708	1.31773
-0.934261	-0.27487	1.9244
-1.06579	-0.566231	0.25728
-1.33599	1.42149	2.71014
-1.45822	0.924707	2.16293
-0.254912	1.49903	1.42606
-0.864145	-0.352755	0.862946
-1.37899	0.167594	0.51941
-1.07978	0.946142	3.02927
-1.02871	-0.46097	4.65639
-1.39615	0.541663	1.15853
-1.27139	1.54939	1.21752
-0.832846	-0.554541	0.850539
-0.91457	0.118395	3.8872
-1.12902	0.689753	3.13021
-0.800499	0.776895	2.43176
-0.462716	0.577238	1.45036
-1.21305	0.470703	0.354525
